total_screen_time_minutes,daily_limit_minutes,late_night_minutes,longest_session_minutes,restricted_app_attempts_today,rule_violations_7d,frequent_app_opens_today,risk_points,risk_label
36,60,0,154,0,3,11,3,Moderate Risk
130,240,0,82,1,0,2,0,Low Risk
232,240,11,34,1,0,7,2,Low Risk
3,180,0,46,0,0,7,0,Low Risk
135,120,0,33,4,0,17,6,High Risk
174,240,0,0,0,0,6,0,Low Risk
0,120,84,22,0,12,39,6,High Risk
49,60,0,114,0,1,1,1,Low Risk
41,120,0,72,0,0,10,0,Low Risk
182,120,0,128,0,4,10,5,Moderate Risk
184,180,0,65,2,0,20,4,Moderate Risk
39,240,0,0,0,0,4,0,Low Risk
114,120,0,48,1,3,17,4,Low Risk
156,180,0,22,3,0,7,2,Low Risk
266,120,0,0,1,3,17,6,High Risk
210,120,39,118,1,1,14,5,Moderate Risk
133,120,0,114,0,0,7,3,Moderate Risk
252,180,16,64,1,1,8,4,Moderate Risk
19,120,0,64,0,3,2,2,Low Risk
81,180,0,73,0,0,5,0,Low Risk
244,120,0,56,0,5,6,4,Moderate Risk
75,240,300,80,0,3,0,4,Moderate Risk
0,60,0,14,0,0,6,0,Low Risk
74,240,0,59,0,0,5,0,Low Risk
0,120,1,3,0,0,13,2,Low Risk
174,60,0,0,1,1,0,2,Low Risk
45,240,10,28,3,2,10,4,Moderate Risk
21,60,13,43,0,0,41,4,Moderate Risk
292,60,8,66,0,1,10,4,Moderate Risk
126,120,0,44,1,0,15,2,Low Risk
108,120,0,66,0,0,23,2,Low Risk
209,60,0,6,1,0,9,2,Low Risk
238,120,0,58,0,0,32,4,Moderate Risk
60,240,0,43,0,0,25,2,Low Risk
139,120,89,0,0,1,6,4,Moderate Risk
37,120,0,88,2,4,4,2,Low Risk
80,60,0,103,1,0,12,3,Moderate Risk
235,240,0,0,0,1,13,0,Moderate Risk
87,240,0,43,2,0,6,0,Low Risk
15,120,0,0,0,1,17,2,Low Risk
337,60,0,50,10,0,35,6,High Risk
223,240,1,49,0,0,13,2,Low Risk
178,120,0,55,4,2,13,4,Moderate Risk
222,60,0,48,4,4,12,6,High Risk
285,60,0,0,0,0,7,2,Low Risk
0,120,0,8,0,0,4,0,Low Risk
250,240,0,0,0,8,21,6,High Risk
182,60,0,80,0,5,8,4,Moderate Risk
110,60,0,64,0,0,10,2,Low Risk
246,180,0,62,0,0,12,2,Low Risk
254,180,55,17,0,0,13,4,Moderate Risk
261,60,12,61,0,0,1,4,Moderate Risk
44,60,0,41,0,0,16,2,Low Risk
22,240,0,89,0,6,18,4,Moderate Risk
311,120,0,93,0,4,10,5,Moderate Risk
197,60,0,17,1,0,17,4,Moderate Risk
229,60,0,41,0,0,16,4,Moderate Risk
90,180,74,44,0,15,19,6,High Risk
305,60,0,83,0,0,6,2,Low Risk
266,180,0,10,0,1,38,4,Moderate Risk
92,180,35,16,0,0,6,2,Low Risk
186,240,0,116,0,0,10,1,Low Risk
171,240,0,92,0,4,15,3,Moderate Risk
119,60,0,85,0,0,18,4,Moderate Risk
303,120,0,31,0,0,5,2,Low Risk
129,120,0,27,0,0,2,2,Low Risk
86,120,0,89,0,0,0,0,Low Risk
308,120,73,61,0,0,8,4,Moderate Risk
197,240,0,108,0,0,13,1,Moderate Risk
136,120,0,98,0,0,15,3,Moderate Risk
139,240,0,87,2,6,0,2,Low Risk
185,120,0,97,3,0,28,7,High Risk
115,180,11,18,3,0,15,4,Moderate Risk
142,120,0,64,0,3,8,4,Moderate Risk
94,180,0,29,0,0,11,0,Low Risk
182,240,24,104,2,0,11,3,Moderate Risk
267,60,0,34,0,0,17,4,Moderate Risk
203,60,0,8,1,2,3,2,Low Risk
14,60,0,33,1,0,0,0,Moderate Risk
49,120,41,10,0,0,8,2,Low Risk
378,120,0,66,0,2,19,4,Moderate Risk
0,240,0,108,2,2,8,1,Low Risk
105,60,0,116,0,0,25,5,Moderate Risk
217,240,0,42,0,4,4,2,Low Risk
259,120,0,2,0,9,8,4,Moderate Risk
305,180,0,32,0,0,2,2,Low Risk
125,240,7,62,0,0,7,2,Low Risk
341,60,0,46,0,0,5,2,Low Risk
153,60,62,4,0,0,2,4,Moderate Risk
34,240,62,71,0,0,0,2,Low Risk
251,120,0,15,0,0,6,2,Low Risk
79,180,0,22,0,2,11,0,Low Risk
190,180,0,35,1,0,13,2,Low Risk
169,240,59,0,0,2,21,4,Moderate Risk
98,180,0,184,0,0,14,1,Low Risk
373,240,0,71,0,0,18,4,Moderate Risk
129,180,0,0,1,1,0,0,Moderate Risk
101,120,0,122,1,0,20,3,Moderate Risk
43,120,0,50,3,1,10,2,Low Risk
253,120,0,5,6,4,0,6,High Risk
299,240,0,30,0,0,3,2,Low Risk
261,120,17,71,0,0,14,4,Moderate Risk
79,180,0,10,2,0,12,0,Low Risk
169,120,0,24,1,1,13,2,Low Risk
21,60,1,54,1,1,2,2,Low Risk
197,60,0,48,0,0,9,2,Low Risk
107,60,0,122,0,0,8,3,Moderate Risk
161,180,0,55,0,0,41,2,Low Risk
289,120,0,38,0,0,9,2,Low Risk
96,180,8,52,4,0,10,4,High Risk
183,240,13,45,0,2,0,2,Low Risk
209,240,0,33,0,0,9,0,Low Risk
136,120,0,55,0,6,11,4,Moderate Risk
219,180,0,79,0,0,20,4,Moderate Risk
79,180,0,81,0,1,3,0,Low Risk
104,120,0,0,0,0,11,0,Low Risk
1,60,0,69,2,0,12,0,Low Risk
136,60,0,6,0,0,26,4,Moderate Risk
164,180,0,33,3,0,17,4,Moderate Risk
208,120,0,0,0,0,0,2,Low Risk
109,120,0,0,0,0,11,0,Low Risk
282,120,0,29,0,3,5,4,Moderate Risk
163,120,0,21,0,4,5,4,Moderate Risk
186,120,0,72,0,1,4,2,Low Risk
216,60,0,25,1,0,4,2,Low Risk
220,120,0,0,1,0,12,2,Low Risk
163,60,0,6,0,0,12,2,Low Risk
198,120,0,90,0,0,0,2,Low Risk
246,120,40,101,1,3,8,7,High Risk
243,120,0,28,0,0,18,4,Moderate Risk
226,60,0,0,1,0,2,2,Low Risk
303,120,0,47,0,0,5,2,Low Risk
154,240,0,27,0,0,22,2,Low Risk
400,240,0,16,0,0,19,4,Moderate Risk
35,240,40,3,0,4,5,4,Moderate Risk
0,60,0,14,0,5,9,2,Low Risk
183,180,0,3,0,0,3,2,Low Risk
0,120,0,65,0,0,3,0,Low Risk
138,60,0,43,0,2,5,2,Low Risk
191,60,0,2,0,4,14,4,Moderate Risk
11,120,0,106,0,0,45,3,Moderate Risk
281,180,0,31,2,2,6,2,Low Risk
98,180,0,86,0,0,17,2,Low Risk
225,120,35,117,3,0,1,7,High Risk
207,240,55,20,0,4,7,4,Moderate Risk
187,180,0,53,1,0,11,2,Low Risk
12,180,0,0,5,2,5,2,Low Risk
109,180,70,24,5,0,2,4,Moderate Risk
149,120,0,28,0,0,10,2,Low Risk
129,60,0,11,1,0,5,2,Low Risk
216,240,166,62,0,1,6,2,Low Risk
42,240,0,8,0,2,7,0,Moderate Risk
257,180,0,54,0,0,25,4,Moderate Risk
50,120,80,37,0,0,3,2,Low Risk
216,240,18,42,0,1,10,2,Low Risk
24,60,107,0,1,0,14,2,Low Risk
109,240,0,46,0,4,27,4,Moderate Risk
328,60,0,74,0,1,28,4,Moderate Risk
93,180,0,14,0,2,7,0,Low Risk
326,180,0,38,1,1,4,2,Low Risk
102,180,0,80,0,0,0,0,Low Risk
48,240,0,99,0,1,14,1,Low Risk
57,120,0,38,5,0,6,2,Low Risk
344,60,0,32,0,0,8,2,Low Risk
6,60,108,18,0,1,5,2,Low Risk
257,240,0,141,0,0,0,3,Moderate Risk
101,240,0,164,0,0,2,1,Low Risk
161,60,0,45,1,0,17,4,Moderate Risk
25,120,0,73,0,0,5,0,Low Risk
189,240,0,7,0,0,2,0,Low Risk
239,120,0,23,0,1,14,2,Low Risk
49,240,0,69,5,4,0,4,Moderate Risk
182,60,0,58,0,0,0,2,Low Risk
31,180,0,20,0,0,37,2,Low Risk
57,60,0,102,0,0,1,1,Low Risk
383,120,0,146,1,1,8,3,Moderate Risk
178,60,0,4,0,0,11,2,Low Risk
112,180,101,25,0,1,22,4,Moderate Risk
98,180,0,53,0,5,4,2,Low Risk
274,60,25,53,0,0,34,6,High Risk
161,60,0,78,6,0,11,4,Moderate Risk
213,180,0,30,0,0,7,2,Low Risk
197,120,0,74,0,0,17,4,Moderate Risk
151,240,0,24,1,0,11,0,Low Risk
0,120,33,77,1,0,7,2,Moderate Risk
196,120,0,74,2,0,9,2,Low Risk
0,60,0,20,1,0,8,0,Low Risk
167,240,0,0,0,2,12,0,Low Risk
94,120,0,80,0,0,23,2,Low Risk
130,240,0,85,0,0,0,0,Low Risk
283,240,38,0,4,0,0,6,High Risk
267,240,0,64,3,0,31,6,High Risk
252,240,0,5,0,1,9,2,Low Risk
239,240,0,1,1,0,6,0,Low Risk
298,120,0,71,3,0,13,4,Moderate Risk
42,120,0,77,0,0,0,0,Low Risk
274,180,47,0,0,0,3,4,Moderate Risk
0,240,0,58,0,0,10,0,Low Risk
198,240,0,48,0,0,38,2,Low Risk
0,120,0,41,0,1,20,2,Low Risk
47,240,4,27,0,0,9,2,Low Risk
0,60,0,92,8,0,32,5,Moderate Risk
222,180,0,4,0,0,30,4,Moderate Risk
0,240,0,72,0,0,0,0,Low Risk
49,60,0,0,0,2,10,0,Low Risk
157,120,0,14,0,0,37,4,Moderate Risk
133,120,0,111,0,0,7,3,Moderate Risk
309,240,0,58,0,1,5,2,Low Risk
156,120,44,54,0,0,30,6,High Risk
47,240,12,0,2,0,0,2,Low Risk
235,180,18,121,0,1,16,7,High Risk
122,240,0,63,0,0,44,2,Low Risk
310,60,64,0,0,0,21,6,High Risk
0,120,0,0,1,0,18,2,Low Risk
145,180,0,32,1,0,24,2,Moderate Risk
194,120,0,25,3,0,17,6,High Risk
225,240,10,52,1,5,19,6,High Risk
33,240,15,47,0,0,7,2,Low Risk
262,240,0,3,3,0,13,4,Moderate Risk
169,240,0,71,0,3,0,2,Low Risk
105,240,0,59,0,2,23,2,Low Risk
152,120,0,43,0,2,9,2,Low Risk
142,240,0,14,0,0,13,0,Low Risk
202,180,0,11,0,0,7,2,Low Risk
157,240,0,20,1,0,0,0,Low Risk
246,180,8,76,0,0,7,4,Moderate Risk
0,60,2,28,0,0,6,2,Low Risk
83,180,0,112,0,0,12,1,Low Risk
131,60,0,53,0,0,15,2,Low Risk
97,180,0,66,2,1,0,0,Low Risk
90,60,0,0,0,1,17,4,Moderate Risk
326,180,228,63,1,0,18,6,High Risk
44,60,0,79,3,0,1,2,Low Risk
0,120,0,68,0,2,5,0,Low Risk
19,240,0,103,0,0,34,3,Moderate Risk
195,240,0,0,0,0,25,2,Moderate Risk
26,120,0,46,0,3,1,2,Low Risk
140,180,0,59,1,0,30,2,Low Risk
87,120,0,14,3,0,8,2,Low Risk
283,120,0,58,1,0,7,2,Low Risk
121,120,0,107,3,0,19,7,High Risk
0,240,0,82,3,0,11,2,Low Risk
91,120,0,147,0,1,4,1,Low Risk
361,180,0,17,0,1,5,2,Low Risk
104,60,0,62,0,0,31,4,Moderate Risk
3,60,0,0,0,0,5,0,Low Risk
37,240,0,43,0,0,7,0,Low Risk
138,60,58,72,1,1,0,4,Moderate Risk
1,180,0,65,0,0,1,0,Low Risk
86,120,110,15,0,1,7,2,Low Risk
172,120,0,9,0,3,8,4,Moderate Risk
199,60,0,37,0,0,2,2,Moderate Risk
74,60,0,13,0,3,11,4,Moderate Risk
63,120,0,232,1,7,12,3,Moderate Risk
128,60,0,116,1,0,36,5,Moderate Risk
142,180,0,46,0,0,8,0,Low Risk
65,180,0,0,5,0,3,2,Low Risk
143,60,0,83,0,0,44,4,Moderate Risk
309,180,0,95,0,0,6,3,Moderate Risk
202,120,0,16,0,0,27,4,Moderate Risk
201,120,0,0,0,0,14,2,Low Risk
165,60,0,121,1,0,12,3,Moderate Risk
0,120,0,41,0,0,28,2,Low Risk
304,240,19,22,0,0,12,4,Moderate Risk
128,240,0,19,0,0,30,2,Low Risk
0,180,0,38,0,3,28,4,Moderate Risk
23,180,0,134,0,0,13,1,Low Risk
83,120,0,56,0,1,0,0,Low Risk
153,180,0,0,0,0,14,0,Low Risk
169,180,0,0,0,0,15,0,Low Risk
263,120,0,31,1,0,22,4,Moderate Risk
100,120,0,20,2,0,12,0,Low Risk
242,240,0,67,1,2,4,2,Low Risk
0,180,17,0,1,2,10,2,Low Risk
81,60,5,77,0,0,28,6,High Risk
279,60,0,69,2,0,30,4,Moderate Risk
118,60,0,27,2,1,6,2,Low Risk
138,180,0,62,0,1,18,2,Low Risk
240,240,0,94,0,1,12,1,Low Risk
148,180,0,81,0,0,0,0,Low Risk
142,240,0,35,0,0,6,0,Low Risk
308,60,18,0,2,0,5,4,Moderate Risk
62,240,0,57,0,0,0,0,Low Risk
279,120,0,22,0,0,25,4,Moderate Risk
38,180,50,117,3,0,9,5,Moderate Risk
119,120,0,77,0,0,23,2,Low Risk
269,240,0,79,0,0,28,4,Moderate Risk
174,240,0,5,0,1,9,0,Low Risk
13,60,0,91,0,0,0,1,Moderate Risk
287,240,0,64,2,0,2,2,Low Risk
232,60,0,10,0,0,11,2,Low Risk
209,60,0,17,0,0,0,2,Low Risk
190,60,22,90,1,4,43,8,High Risk
95,120,0,47,0,0,33,2,Low Risk
137,60,0,0,0,1,17,4,Moderate Risk
150,240,0,0,1,0,6,0,Low Risk
330,120,0,22,0,0,4,2,Low Risk
132,120,66,10,0,0,0,4,Moderate Risk
240,180,1,78,0,0,10,4,Moderate Risk
86,60,0,29,0,6,0,4,Moderate Risk
249,60,0,33,0,0,10,2,Low Risk
173,240,0,0,1,0,28,2,Low Risk
151,120,12,8,2,0,8,4,Moderate Risk
183,60,0,20,2,0,33,4,Moderate Risk
394,240,60,21,1,0,7,4,Moderate Risk
21,120,0,65,1,0,1,0,Low Risk
257,240,0,0,2,0,27,4,Moderate Risk
308,120,0,38,1,0,14,2,Low Risk
141,120,0,0,0,0,20,4,High Risk
95,240,0,66,0,0,34,2,Low Risk
174,60,0,65,0,0,14,2,Low Risk
340,180,0,78,0,0,26,4,Moderate Risk
132,180,0,49,0,1,13,0,Low Risk
335,180,0,12,0,2,22,4,Moderate Risk
219,180,34,104,0,2,11,5,Moderate Risk
139,60,0,192,0,4,9,5,Moderate Risk
250,180,0,18,0,6,20,6,High Risk
197,60,0,77,0,0,6,2,Low Risk
135,60,0,48,2,3,6,4,Moderate Risk
152,240,0,50,1,0,19,2,Low Risk
0,120,27,24,0,0,10,2,Low Risk
304,180,0,59,0,4,6,4,Moderate Risk
133,120,17,40,0,0,10,4,Moderate Risk
259,120,0,88,0,0,2,2,Low Risk
212,60,0,136,0,0,6,3,Moderate Risk
155,180,36,60,1,5,1,4,Moderate Risk
66,240,0,34,0,0,9,0,Low Risk
291,240,0,75,2,0,9,2,Low Risk
216,180,0,80,0,1,15,2,Low Risk
66,180,0,59,1,0,13,0,Low Risk
13,120,79,18,0,0,17,4,Moderate Risk
127,120,0,0,1,0,18,4,Moderate Risk
152,60,0,40,0,2,8,2,Low Risk
172,240,0,54,1,2,14,0,Low Risk
108,60,0,95,0,6,19,7,High Risk
302,180,0,67,0,7,8,4,Moderate Risk
173,240,0,71,0,2,0,0,Low Risk
250,240,0,42,0,0,7,2,Low Risk
0,240,0,38,0,0,28,2,Low Risk
236,120,0,66,0,1,4,2,Low Risk
110,180,0,26,0,0,12,0,Low Risk
128,240,0,27,0,0,12,0,Low Risk
125,120,0,24,1,1,11,2,Low Risk
458,180,0,117,0,3,0,5,Moderate Risk
254,240,0,53,2,1,18,4,Moderate Risk
285,240,9,238,0,0,39,7,High Risk
214,180,0,0,0,0,12,2,Low Risk
10,120,10,24,4,4,3,6,High Risk
252,180,0,61,1,4,1,4,Moderate Risk
101,120,0,82,0,0,16,2,Low Risk
158,240,4,63,0,0,22,4,Moderate Risk
95,120,15,29,0,0,11,2,Low Risk
19,180,0,36,0,3,0,2,Low Risk
121,120,0,0,0,0,4,2,Low Risk
246,180,6,0,1,0,13,4,Moderate Risk
230,180,0,123,0,0,15,3,Moderate Risk
254,120,0,13,0,0,0,2,Low Risk
190,240,28,68,0,1,8,2,Low Risk
54,180,0,66,2,0,10,0,Low Risk
182,120,0,48,1,0,7,2,Low Risk
154,180,0,4,0,1,3,0,Low Risk
0,60,0,0,0,0,0,0,Low Risk
101,240,66,56,0,0,9,2,Low Risk
130,240,0,50,0,6,4,2,Low Risk
181,240,0,59,3,8,2,4,Moderate Risk
224,240,1,27,0,0,13,2,Low Risk
202,240,8,24,0,3,4,4,Moderate Risk
87,120,0,133,0,0,1,1,Low Risk
68,120,22,87,2,1,2,2,Low Risk
104,180,0,5,3,0,1,2,Low Risk
358,180,0,25,0,5,12,4,Moderate Risk
91,240,0,27,0,0,7,0,Low Risk
199,240,0,66,0,2,15,0,Low Risk
257,180,0,13,0,0,9,2,Low Risk
146,60,62,88,0,0,2,4,Moderate Risk
130,60,25,93,1,0,17,7,High Risk
183,120,0,18,0,2,12,2,Low Risk
242,180,0,6,2,0,6,2,Low Risk
36,120,1,9,0,0,4,2,Low Risk
294,240,0,40,8,0,30,6,High Risk
35,120,0,0,1,0,10,0,Low Risk
144,240,0,84,2,0,11,0,Low Risk
171,180,0,25,0,0,0,0,Low Risk
17,60,0,87,1,1,0,0,Low Risk
204,120,52,173,0,2,39,7,High Risk
271,240,0,178,0,0,3,3,Moderate Risk
63,60,1,55,0,1,13,4,High Risk
0,120,0,34,0,2,17,2,Low Risk
153,180,0,10,4,0,0,2,Low Risk
170,240,0,87,0,1,8,0,Low Risk
22,240,0,89,0,0,13,0,Low Risk
122,60,0,88,0,0,14,2,Low Risk
0,120,0,0,0,0,2,0,Low Risk
148,240,0,0,0,0,13,0,Low Risk
118,240,0,0,0,0,4,0,Low Risk
228,180,0,111,0,0,15,3,Moderate Risk
41,120,0,65,0,0,14,0,Low Risk
104,240,0,20,2,0,22,2,Low Risk
183,120,0,114,0,0,11,3,Moderate Risk
224,240,0,71,2,0,26,2,Low Risk
42,180,0,0,2,0,13,0,Low Risk
78,180,0,42,0,2,5,0,Low Risk
132,120,1,89,4,0,24,8,High Risk
145,180,0,18,0,5,5,2,Low Risk
24,120,0,21,0,0,7,0,Low Risk
27,60,0,55,5,0,11,2,Low Risk
45,240,0,0,0,2,35,2,Low Risk
126,240,0,43,0,0,6,0,Low Risk
0,180,0,89,0,0,37,2,Low Risk
93,180,0,49,0,2,1,0,Low Risk
79,180,0,64,0,0,1,0,Low Risk
181,240,0,48,0,0,14,0,Low Risk
260,120,0,36,0,0,11,2,Low Risk
295,240,2,69,1,1,0,4,Moderate Risk
262,180,0,86,0,0,4,2,Low Risk
65,120,17,36,0,1,14,2,Low Risk
212,120,24,84,0,3,5,6,High Risk
114,60,0,63,0,0,16,4,Moderate Risk
148,120,0,117,1,1,0,3,Moderate Risk
229,240,0,44,0,1,5,0,Low Risk
225,240,0,39,0,0,29,2,Low Risk
245,240,0,47,0,0,6,2,Low Risk
153,60,0,0,0,0,6,2,Low Risk
258,60,0,0,0,0,20,4,Moderate Risk
22,120,66,31,0,0,0,2,Low Risk
208,180,41,0,0,0,18,6,High Risk
0,180,0,61,1,7,13,2,Low Risk
305,60,15,66,0,0,15,4,Moderate Risk
95,120,0,42,0,1,19,2,Low Risk
111,180,42,20,0,0,6,2,Low Risk
139,180,0,102,0,3,4,3,Moderate Risk
165,180,0,0,0,0,0,0,Low Risk
171,180,0,23,0,0,14,0,Low Risk
0,120,46,30,0,2,10,2,Low Risk
112,60,1,32,1,0,10,4,Moderate Risk
63,60,51,56,0,0,8,4,Moderate Risk
194,120,0,0,0,1,8,2,Low Risk
48,240,0,33,0,1,13,0,Low Risk
75,60,79,20,2,0,15,4,Moderate Risk
105,180,0,12,2,0,12,0,Low Risk
231,120,0,54,0,4,0,4,High Risk
103,120,0,4,1,1,8,0,Low Risk
410,180,0,62,0,0,6,2,Low Risk
82,240,14,7,0,0,4,2,Low Risk
0,180,0,36,2,0,1,0,Low Risk
331,120,0,28,0,0,7,2,Low Risk
303,180,0,54,1,0,0,2,Low Risk
187,180,0,101,0,8,15,5,Moderate Risk
212,180,0,0,0,0,40,4,Moderate Risk
216,120,0,139,4,0,5,5,Moderate Risk
137,240,0,53,0,0,11,0,Low Risk
156,240,0,68,0,0,5,0,Low Risk
136,180,0,101,0,4,13,3,Moderate Risk
279,60,0,93,2,0,28,5,Moderate Risk
60,240,0,55,0,0,10,0,Low Risk
183,180,0,15,4,0,3,4,Moderate Risk
97,180,10,60,1,2,11,2,Low Risk
217,120,0,10,1,0,5,2,Low Risk
247,120,0,60,4,0,4,4,Moderate Risk
107,60,0,81,0,1,3,2,Low Risk
272,180,0,42,1,2,11,2,Low Risk
252,120,10,35,0,0,2,4,Moderate Risk
176,120,0,160,0,0,8,3,Moderate Risk
188,120,0,20,0,9,11,4,Moderate Risk
101,120,30,63,1,0,0,2,Low Risk
158,180,0,69,3,0,0,2,Moderate Risk
342,60,0,69,2,0,14,2,Low Risk
66,180,66,69,0,3,9,4,Moderate Risk
184,60,0,112,1,0,8,3,Moderate Risk
171,240,0,0,0,0,21,2,Low Risk
93,180,0,35,0,11,13,2,Low Risk
453,60,0,51,1,0,3,2,Low Risk
229,60,0,166,0,0,3,3,Moderate Risk
206,120,0,0,0,0,9,2,Low Risk
147,180,0,28,0,1,10,0,Low Risk
269,60,0,22,1,0,1,2,Low Risk
132,120,0,30,4,0,5,4,Moderate Risk
484,240,0,30,2,0,9,2,Low Risk
156,120,34,66,0,2,0,4,Moderate Risk
182,120,0,112,5,0,0,5,Low Risk
28,60,71,0,0,0,14,2,Low Risk
81,240,0,73,0,0,13,0,Low Risk
67,240,0,0,0,0,2,0,Low Risk
0,60,0,53,0,0,23,2,Low Risk
223,240,79,63,0,0,11,2,Low Risk
136,240,0,46,1,0,10,0,Low Risk
39,60,0,80,0,0,1,0,Low Risk
184,60,4,64,2,1,0,4,Moderate Risk
0,60,0,0,0,0,7,0,Low Risk
175,180,0,79,0,1,5,0,Low Risk
278,180,0,123,0,10,4,5,Moderate Risk
165,120,0,74,2,1,12,2,Low Risk
197,240,0,48,0,6,33,4,Moderate Risk
264,240,0,20,0,3,5,4,Moderate Risk
168,240,0,113,0,0,21,3,Moderate Risk
180,240,0,15,0,1,34,2,Low Risk
84,60,0,29,0,1,0,2,Low Risk
165,180,0,75,0,1,8,0,Low Risk
264,180,0,54,3,3,27,8,High Risk
116,120,0,66,0,0,27,2,Low Risk
43,120,0,134,1,1,1,1,Low Risk
65,60,1,29,0,1,9,4,Moderate Risk
285,120,0,10,0,3,5,4,Moderate Risk
181,60,0,0,0,6,10,4,Moderate Risk
176,180,0,95,0,0,36,3,Moderate Risk
236,180,0,86,1,0,8,2,Low Risk
287,180,0,0,1,0,14,2,Low Risk
257,120,0,0,0,1,28,4,High Risk
57,180,0,35,0,0,32,2,Low Risk
295,180,0,0,0,1,6,2,Low Risk
119,120,12,75,2,0,5,2,Low Risk
93,120,0,34,0,0,3,0,Low Risk
190,240,0,135,1,0,1,1,Low Risk
110,240,0,18,0,0,5,0,Low Risk
0,240,0,9,1,0,0,0,Low Risk
24,60,0,0,2,0,0,0,Low Risk
151,240,0,0,0,0,12,0,Low Risk
71,120,0,75,0,0,13,0,Low Risk
82,180,0,88,0,0,4,0,Low Risk
118,60,0,0,0,0,1,2,Low Risk
409,120,2,0,0,0,6,4,Moderate Risk
80,60,2,63,0,0,16,6,High Risk
80,60,16,41,0,0,27,6,High Risk
131,120,0,102,0,0,10,3,Moderate Risk
136,60,0,56,0,0,29,4,Moderate Risk
141,60,0,33,0,0,14,2,Low Risk
80,240,0,28,0,0,27,2,Low Risk
19,60,0,69,0,3,44,4,Moderate Risk
87,180,0,60,0,0,12,0,Low Risk
48,180,0,26,2,2,37,2,Low Risk
108,180,0,35,7,0,6,2,Low Risk
215,60,0,90,0,0,13,2,Low Risk
0,120,0,50,1,0,2,0,Low Risk
128,60,3,71,0,0,10,4,Moderate Risk
220,120,0,66,0,2,0,2,Low Risk
220,180,0,85,0,5,7,4,Moderate Risk
193,240,7,27,1,2,15,2,Low Risk
182,240,0,42,0,0,4,0,Low Risk
165,240,0,125,1,0,13,1,Low Risk
108,240,0,24,0,1,4,0,Low Risk
126,60,0,31,0,0,8,2,Low Risk
313,60,0,0,1,0,0,2,Low Risk
108,180,0,98,0,2,5,1,Low Risk
98,60,0,23,0,0,37,4,Moderate Risk
131,120,55,77,1,0,7,4,Moderate Risk
265,180,0,33,0,0,18,4,Moderate Risk
320,120,0,26,0,0,1,2,Low Risk
249,180,0,73,0,1,11,2,Low Risk
239,120,0,103,0,0,4,3,Moderate Risk
303,180,0,50,0,1,0,2,Low Risk
243,240,63,3,5,0,0,6,High Risk
134,240,0,104,1,0,18,3,Moderate Risk
43,60,0,78,0,0,32,2,Low Risk
244,120,26,37,0,0,15,4,Moderate Risk
207,120,0,71,3,1,0,4,Moderate Risk
212,120,0,0,0,0,11,2,Low Risk
151,180,0,56,0,4,7,2,Low Risk
126,60,0,39,0,0,9,2,Low Risk
245,120,0,0,3,0,10,4,Moderate Risk
98,240,32,157,2,0,10,3,Moderate Risk
340,240,31,29,0,0,8,4,Moderate Risk
25,240,7,40,0,1,41,4,Moderate Risk
147,120,0,78,0,1,33,4,High Risk
0,240,16,38,3,0,7,4,Moderate Risk
200,60,39,73,1,1,0,4,Moderate Risk
179,60,0,117,0,0,25,5,Moderate Risk
101,180,30,70,4,0,11,4,Moderate Risk
43,60,0,29,2,0,7,0,Low Risk
175,240,0,23,0,0,32,2,Low Risk
110,240,0,42,0,4,3,2,Low Risk
17,60,29,178,0,0,1,3,Moderate Risk
72,60,0,165,0,0,8,3,Moderate Risk
151,240,0,62,4,0,0,2,Low Risk
71,180,55,57,1,0,5,2,Moderate Risk
264,240,0,44,0,0,3,2,Low Risk
115,240,0,63,0,0,9,0,Low Risk
354,180,0,64,0,2,6,2,Low Risk
89,60,0,25,1,0,2,2,Low Risk
266,60,0,59,0,0,15,2,Low Risk
265,60,16,108,1,0,5,5,Moderate Risk
260,180,0,20,0,1,10,2,Low Risk
157,180,0,131,0,2,9,1,Low Risk
16,240,0,77,0,0,12,0,Low Risk
6,180,0,50,1,0,11,0,Low Risk
4,60,0,47,0,17,35,4,Moderate Risk
10,60,1,60,0,1,16,4,Moderate Risk
0,120,0,0,0,0,13,0,Low Risk
239,60,4,48,0,0,10,4,Moderate Risk
130,60,0,65,1,3,34,6,High Risk
283,180,0,76,2,0,41,4,Moderate Risk
162,120,3,0,0,0,23,6,High Risk
6,240,0,87,0,0,0,0,Low Risk
227,240,0,0,0,0,8,0,Low Risk
174,180,0,19,0,0,41,2,Low Risk
95,240,78,39,0,1,9,2,Low Risk
60,60,0,42,0,0,0,0,Low Risk
301,180,0,129,1,0,18,5,Moderate Risk
126,60,35,80,0,2,18,6,High Risk
153,60,0,74,0,0,5,2,Low Risk
293,60,0,0,1,2,6,2,Low Risk
86,180,23,0,0,0,11,2,Low Risk
122,180,0,38,0,0,6,0,Low Risk
304,240,0,123,0,0,10,3,Moderate Risk
0,60,0,6,0,0,17,2,Low Risk
14,120,13,35,0,0,8,2,Low Risk
89,240,0,7,0,0,4,0,Low Risk
0,60,43,26,0,0,29,4,Moderate Risk
145,240,0,42,0,0,0,0,Low Risk
272,60,0,46,1,1,0,2,Low Risk
0,240,0,23,0,1,0,0,Low Risk
22,240,0,83,0,4,7,2,Low Risk
223,240,0,148,0,0,2,1,Low Risk
371,120,0,107,0,0,14,3,Moderate Risk
0,60,0,34,0,1,0,0,Low Risk
59,180,16,27,1,0,3,2,Low Risk
227,180,177,69,2,0,11,4,Moderate Risk
